test	text	postcode
DCPS:1825546464	28th Enfield Scout Hut, Alma Road, Enfield, Middlesex	 EN3 7EH
DCPS:3542165441	St. Pauls Church Hall, Crescent East, Hadley Wood, Barnet, Hertfordshire	 EN4 0EN
DCPS:2173948847	Southgate Compton Cricket Club, Chalk Lane, Cockfosters, Barnet, Hertfordshire	 EN4 9JG
DCPS:3624638448	Freston Hall, Freston Gardens, Cockfosters, Barnet, Hertfordshire	 EN4 9LX
DCPS:2069165850	14th Southgate Scout Headquarters, Green Road, Southgate, London	 N14 4AP
DCPS:2124817597	St. Thomas's Church, 79A Prince George Avenue, Southgate, London	 N14 4SN
DCPS:2548816896	Highlands Village Hall, 5 Florey Square, Highlands Village, Winchmore Hill, London	 N21 1UJ
DCPS:3769434380	Eversley School, Chaseville Park Road, Winchmore Hill, London	 N21 1PD
DCPS:1381750026	Southgate District Scout Headquarters, Redwood Close, Southgate, London	 N14 6HW
DCPS:1982102671	Bourne Methodist Church Hall, The Bourne, Southgate, London	 N14 6RS
DCPS:3857008682	St. Andrews Parish Hall, Chase Side, Southgate, London	 N14 5PP
DCPS:2312425930	The Formont Centre, Waverley Road, Enfield, Middlesex	 EN2 7BP
DCPS:3621201087	The Dugdale Centre, Thomas Hardy House, 39 London Road, Enfield, Middlesex	 EN2 6DS
DCPS:1804846706	St. Peters Church Hall (Winchmore Hill), Vera Avenue, Winchmore Hill, London	 N21 1DN
DCPS:1641261838	Grange Park Methodist Church Hall, Orchard Hall, Park Drive, Winchmore Hill, London	 N21 2EU
DCPS:1735838161	St. Stephens Hall, Park Avenue, Enfield, Middlesex	 EN1 2HL
DCPS:4187359528	Davidson Primary School,, Dartnell Road Entrance, Croydon	
DCPS:1220406716	St. Pauls C.E. Primary School, Ringwood Way, Winchmore Hill, London	 N21 2RA
DCPS:3054486055	Friends Meeting House, 59 Church Hill, Winchmore Hill, London	 N21 1LE
DCPS:1516580153	Palmers Green United Reformed Church, Entrance In Fox Lane, Palmers Green, London	 N13 4AL
DCPS:1227903001	Winchmore Hill Methodist Church Hall, Green Lanes, London	 N13 4EP
DCPS:4209687253	Holy Trinity Church Hall, Entrance In Queens Avenue, Winchmore Hill, London	 N21 3JE
DCPS:1959206832	St. Monicas Scout and Guide Headquarters, Cannon Road, Southgate, London	 N14 7HE
DCPS:3220803502	Walker Primary School, Waterfall Road, Southgate, London	 N14 7EG
DCPS:1843777098	Bowes Road Library, Ground Floor Meeting Room, Bowes Road, New Southgate, London	 N11 1BD
DCPS:1776979380	St. Pauls Parish Hall (Southgate), High Road, New Southgate, London	 N11 1PL
DCPS:3350725087	The Broomfield Club, 85A Hedge Lane, Palmers Green, London	 N13 5SZ
DCPS:2319365802	Mayfield Athletic Club, Kenmare Gardens, London	 N13 5DR
DCPS:1039744665	Hazelwood Junior School, Hazelwood Lane, Palmers Green, London	 N13 5HE
DCPS:2652187807	Palmers Green Library, Broomfield Lane, Palmers Green, London	 N13 4EY
DCPS:2124481904	Bowes Primary School, Bowes Road, New Southgate, London	 N11 2HL
DCPS:1391663638	Trinity At Bowes Methodist Church Hall, Palmerston Road, London	 N22 8RA
DCPS:2005597924	Tottenhall Infants School, Tottenhall Road, Palmers Green, London	 N13 6HX
DCPS:1012583791	Bush Hill Park Bowls, Tennis and Social Club, Abbey Road, Enfield, Middlesex	 EN1 2QP
DCPS:4272471490	Bush Hill Park Methodist Church Hall, Wellington Road, Enfield, Middlesex	 EN1 2RS
DCPS:4149861267	Ridge Avenue Library, Ridge Avenue, London	 N21 2RH
DCPS:1606678915	Firs Farm School, Rayleigh Road, Palmers Green, London	 N13 5QP
DCPS:1229513864	Bush Hill Park United Reformed Church Hall, 25 Main Avenue, Bush Hill Park, Enfield, Middlesex	 EN1 1DJ
DCPS:1281924914	Ponders End Methodist Church, Wesley Hall, 378 High Street, Ponders End, Enfield, Middlesex	 EN3 4DG
DCPS:2245296416	The Royal British Legion, 114 Nags Head Road, Enfield, Middlesex	 EN3 7AP
DCPS:4288894689	The Welcome Community Centre, South Street, Enfield, Middlesex	 EN3 4PX
DCPS:3260006032	Ponders End Working Mens Club, 46 South Street, Ponders End, Enfield, Middlesex	 EN3 4LB
DCPS:3820818723	Ponders End Library, High Street, Ponders End, Enfield, Middlesex	 EN3 4EU
DCPS:3465857237	Temporary Building (Lee Road Open Space), Lee Road, Enfield, Middlesex	 EN1 1EX
DCPS:4224193155	Galliard Primary School, Galliard Road, London	 N9 7PE
DCPS:1235490456	William Preye Centre, Houndsfield Road, Edmonton, London	 N9 7RA
DCPS:3107060536	St. Alphege Church Hall, Rossdale Drive, Edmonton, London	 N9 7LG
DCPS:3483479143	Mottingham Hall, Mottingham Road, Edmonton, London	 N9 8DZ
DCPS:4288452413	Churchfield School, Latymer Road, Edmonton, London	 N9 9PL
DCPS:2968741883	Latymer School, Marquee at Front of School, Haselbury Road, Edmonton, London	 N9 9TN
DCPS:2200041340	Hazelbury Junior School, Haselbury Road, Edmonton, London	 N9 9TT
DCPS:3251500353	St. Aldhelms Church Hall, Windmill Road, Edmonton, London	 N18 1PA
DCPS:1541716059	Klinger Community Hall, 40/41 Copperfield Mews, Edmonton, London	 N18 1PF
DCPS:3975422988	St. Edmunds Church Hall, Croyland Road, Edmonton, London	 N9 7EN
DCPS:1591997814	St. Peters Church Hall (Edmonton), Bounces Road, Edmonton, London	 N9 8LE
DCPS:1745839097	St. Demetrios Church Hall, Logan Road, Edmonton, London	 N9 0LP
DCPS:1140194285	The Cart Public House, 434 Montagu Road, London	 N9 0ER
DCPS:2819109753	Memorial Hall, Maldon Road, London	 N9 9QP
DCPS:3208776522	Edmonton Green Library, 36-44 South Mall, Edmonton, London	 N9 0TN
DCPS:2641148017	Faith House (Edmonton United Reformed Church), 313-319 Fore Street, London	 N9 0PD
DCPS:1171250220	Brettenham School Nursery, Brettenham Road, Edmonton, London	 N18 2ET
DCPS:4052854369	Unity Hub @ Craig Park, Lawrence Road, London	 N18 2HN
DCPS:2223770662	Edmonton Eagles Amateur Boxing Club, Heart of Edmonton Centre, Montagu Recreation Ground, Montagu Road, London	 N9 0EU
DCPS:2308179031	Wilkinson Hall, 2nd Edmonton Scout Group, Tile Kiln Lane, Edmonton, London	 N13 6BY
DCPS:1101481668	Wilbury Primary School, Wilbury Way, Edmonton, London	 N18 1DE
DCPS:1623725621	Temporary Building (Bridport Road Railway Bridge), Bridport Road, London	 N18 1HJ
DCPS:3516052949	Fore Street Library, 109 - 111 Fore Street, London	 N18 2XF
DCPS:1805026150	CANOLFAN NODDFA, CIL PEBLIG, CAERNARFON	 LL55 2RS
DCPS:3893207282	Raynham Primary School, Raynham School, Raynham Avenue, Edmonton, London	 N18 2JQ
DCPS:2374182437	Meridian Angel Primary School, 174 Dysons Road, London	 N18 2DS
DCPS:1188772135	Community Centre, Tom Smith Close	 SE10 9XJ
DCPS:1352958867	Portacabin, opposite 36 & 38 Humber Road	 SE3 7LS
DCPS:1499887945	Mascalls Meeting Room, r/o Harold Gibbons Court, Victoria Way	 SE7 7DZ
DCPS:2872604252	The Nursery Building, Cherry Orchard School, The Glade	 SE7 7DG
DCPS:3072580520	Boys’ Brigade School, Reynolds Place	 SE3 8SX
DCPS:2662679746	Charlton United Reformed Church, 109A Bramshot Avenue	 SE7 7HX
DCPS:1327215321	St. Richard’s Church Hall, Swallowfield Road	 SE7 7NS
DCPS:3895012453	Pound Park Childrens Centre, Pound Park Road	 SE7 8AF
DCPS:2581490491	Charlton Park Academy, Charlton Park Road, Charlton, London	 SE7 8HX
DCPS:1232272495	Charlton Assembly Rooms, The Village	 SE7 8UD
DCPS:3419236700	St. Andrew’s Church Hall, Court Road	 SE9 4TQ
DCPS:4069779258	Portacabin next to 46 Broad Lawn	 SE9 3XD
DCPS:2422923500	All Saints’ Church Hall, Bishops Close, Bercta Road	 SE9 3UT
DCPS:3455176663	Montbelle Primary School, Milverton Way	 SE9 3EY
DCPS:2116485755	Coldharbour Community Hall, William Barefoot Drive	 SE9 3JD
DCPS:1125215323	Greenacres School, Witherston Way	 SE9 3JN
DCPS:3759906892	St. John Fisher & St. Thomas More Church, Arbroath Road	 SE9 6RR
DCPS:3713546970	Portacabin, Lovelace Green	 SE9 1LF
DCPS:1528697296	Portacabin opposite 400 Westmount Road	 SE9 1NP
DCPS:2586154813	Deansfield School, Dairsie Road	 SE9 1XP
DCPS:1305227214	St. Luke’s Church Hall, Westmount Road	 SE9 1XQ
DCPS:3041468357	Eltham Park Methodist Church Hall, Westmount Road	 SE9 1XX
DCPS:3974561806	Progress Hall, Admiral Seymour Road	 SE9 1SL
DCPS:1045945213	The Eltham Centre, Archery Road	 SE9 1HA
DCPS:1410305666	Eltham Park Baptist Friendship Centre, Glenure Road	 SE9 1JE
DCPS:4270864544	Sherard Hall, r/o Eltham United Reformed Church, 1 Court Road	 SE9 5AD
DCPS:1792249559	Holy Trinity Church Hall, Southend Crescent	 SE9 2SD
DCPS:1772095277	Portacabin adjacent 50 Fairoak Drive	 SE9 2QH
DCPS:2118254067	Anstridge Community Centre, Anstridge Road	 SE9 2LL
DCPS:2758994373	Royal Greenwich District Scouts Avery Hill Activity Centre, Avery Hill Road, New Eltham	 SE9 2HE
DCPS:2006153706	Wyborne Primary School, Nursery Building, Ivor Grove entrance	 SE9 2EH
DCPS:1584338809	Henwick Primary School, Henwick Road	 SE9 6NZ
DCPS:1454339055	Turning Pages Community Centre, Nesbit Road	 SE9 6HS
DCPS:4134784612	Sherard Day Centre, Tattersall Close	 SE9 6ET
DCPS:3429225366	Lionel Road Community Hall, Westhorne Avenue	 SE9 6DH
DCPS:1038970443	Ealdham Primary School, Ealdham Square	 SE9 6BP
DCPS:4078965925	Holy Family School, Tudway Road	 SE3 9YX
DCPS:1971336398	The Village Hall, Halton Court, 1 Cranfield Walk	 SE3 9EX
DCPS:3804984396	Broadwater Community Hall, osander Way	 SE28 0ER
DCPS:2844868884	Heronsgate Primary School, Burrage Grove	 SE18 7LJ
DCPS:2960451428	Polthorne Tenants’ Meeting Room, Polthorne Grove SE18, Grove SE18	
DCPS:4260026408	South Rise School, Brewery Road	 SE18 7PX
DCPS:3529588031	Glyndon Community Centre, Raglan Road	 SE18 7LB
DCPS:3357906862	De Lucy Infants School, Cookhill Road	 SE2 9PD
DCPS:1010791719	Boxgrove Primary School, Boxgrove Road	 SE2 9JP
DCPS:1179447537	St. Michael’s Hall, Abbey Wood Road	 SE2 9DZ
DCPS:3954917478	Alexander McLeod Infants School, Fuchsia Street	 SE2 0QS
DCPS:3039680935	St. Michael’s Church Hall, 1 Pond Road	 SE3 9JL
DCPS:2921229043	St. James’ Church Hall, Kidbrooke Park Road	 SE3 0DU
DCPS:1899013465	St. John’s Memorial Hall, Vicarage Avenue	 SE3 7JH
DCPS:3687235653	St. George’s Church, Glenluce Road	 SE3 7SB
DCPS:3618534328	Mycenae House Community Centre, 90 Mycenae Road	 SE3 7SE
DCPS:2862812718	John Roan School, Vanbrugh Park Road West Entrance, Blackheath	 SE3 7QR
DCPS:3544027921	Portacabin, opposite 27 Stane Way	 SE18 4PE
DCPS:1937611062	Blackheath & Charlton Baptist Church, Marlborough Lane	 SE7 7DF
DCPS:3863791134	St. Nicholas Church Hall, Whetstone Road	 SE3 8PZ
DCPS:3621105836	Corelli College, Corelli Road	 SE3 8EP
DCPS:4186208646	Former Orchards Youth Club Carnbrooke Road	 SE3 8AE
DCPS:1483031610	Brooklands Primary School, Medebourne Close	 SE3 9AB
DCPS:1830869504	St. Peter’s Church, Weigall Road	 SE12 8HG
DCPS:3938097383	Horn Park Sports and Social Club, Entrance between 74 - 76 Eltham Road, Lee, London	 SE12 8UE
DCPS:3214855080	Moatbridge School, Eltham Palace Road	 SE9 5LX
DCPS:3611247218	Middle Park Community Centre, Middle Park Avenue	 SE9 5SD
DCPS:3179625828	Horn Park Community Centre, Sibthorpe Road	 SE12 9DR
DCPS:4284453586	Portacabin next to 38 Alwold Crescent	 SE12 9AF
DCPS:2683674172	Meridian Primary School, Old Woolwich Road	 SE10 9NY
DCPS:2261517928	Sherard Hall Forum @ Greenwich, Christchurch Way	 SE10 9AL
DCPS:2840091028	Halstow Primary School, Halstow Road	 SE10 0LD
DCPS:2210402580	Rathmore Youth Centre, Troughton Road	 SE7 7QP
DCPS:3352590630	Millennium School, 50 John Harrison Way	 SE10 0BG
DCPS:1642116216	St. Joseph’s R.C. Primary School, Commerell Street	 SE10 9AN
DCPS:1606708818	Portacabin, next to 54 Armitage Road	 SE10 0HG
DCPS:2186642117	Conway Primary School, Gallosson Road	 SE18 1QY
DCPS:3731463902	Bannockburn School, Plumstead High Street	 SE18 1HE
DCPS:4289444337	St. Nicholas Social Centre, St. Nicholas Road	 SE18 1HJ
DCPS:2159225143	Willow Dene School (Former St Paul's School), Oakmere Road	 SE2 0XX
DCPS:2232399198	Rockliffe Manor School, Bassant Road	 SE18 2NP
DCPS:1510798818	Shrewsbury House Community Centre, Bushmoor Crescent	 SE18 3EG
DCPS:3482534015	Portacabin next to 1A Donaldson Road, Shooters Hill	 SE18 3JX
DCPS:4025907390	St. Joseph’s RC Church Hall, Paget Rise	 SE18 3QQ
DCPS:1833106455	Plumcroft Primary School, Nithdale Road	 SE18 3PE
DCPS:3416185778	Slade Hall, Pendrell Street	 SE18 3PJ
DCPS:4045969739	Timbercroft Primary School - Nursery Entrance, Foundation Stage, Timbercroft Lane	 SE18 2SG
DCPS:3103813179	Willow Dene School, Swingate Lane	 SE18 2JD
DCPS:3293829119	Heronsgate Primary School Youth Club Room (Thamesmead), 1c osander Way, Thamesmead	 SE28 0DW
DCPS:2646935930	Discovery Children’s Centre, Battery Road	 SE28 0JN
DCPS:3334270335	St. Margaret Clitherow School, Cole Close	 SE28 8GB
DCPS:4049180821	Windrush Primary School, Bentham Road	 SE28 8AR
DCPS:2039095439	Bishop John Robinson School, Hoveton Road	 SE28 8LW
DCPS:1156521503	Titmus Avenue Baptist Church, 85 Titmuss Avenue	 SE28 8DJ
DCPS:3110752638	Woolwich Polytechnic College, Hutchins Road	 SE28 8AT
DCPS:1206501055	St. Peter’s Community Centre, 107 Woolwich New Road	 SE18 6EF
DCPS:1565386276	Nightingale Primary School, Sandy Hill Road Entrance, Bloomfield Road	 SE18 7JJ
DCPS:1811523897	Woolwich Common Community Centre, 16 Leslie Smith Square	 SE18 4DW
DCPS:3894581468	Eglinton Primary School, Paget Rise	 SE18 3PY
DCPS:3217595885	The Barnfield Project, Oak House, Barnfield Road	 SE18 3UH
DCPS:4255208402	Plumcroft Primary School, Genesta Road	 SE18 3EU
DCPS:3391727737	St. Mark’s Church Hall, Old Mill Road	 SE18 1QE
DCPS:3271648927	Invicta Primary School, Benbow Street, Deptford	 SE8 3HD
DCPS:4105420875	Meridian Adventure Play Centre, Thames Street	 SE10 9BX
DCPS:4209259378	James Wolfe Primary School, Randall Place	 SE10 9LA
DCPS:1775421938	James Wolfe Primary School, (Royal Hill Campus), The Annex, Royal Hill Road	 SE10 8RZ
DCPS:2092565563	St. Mark’s Community Centre, Greenwich South Street	 SE10 8TY
DCPS:3280815981	Devonshire Drive Baptist Church, Devonshire Drive	 SE10 8LA
DCPS:3177188714	Jubilee Club Room, Woodville Court, 1 Blissett Street	 SE10 8UU
DCPS:3306998733	Morden Mount School, Lewisham Road	 SE13 7QP
DCPS:2613614045	Charlton Manor Primary School, Indus Road	 SE7 7EF
DCPS:2484192205	Y CABAN CYSGU, GERLAN, BETHESDA	 LL57 3TG
DCPS:2479570343	NEUADD GOFFA CHWILOG, CHWILOG	 LL53 6SH
DCPS:2935530437	TU HWNT I'R AFON INN, RHYDYCLAFDY	 LL53 7YL
DCPS:1478943141	Y GANOLFAN MORFA BYCHAN, MORFA BYCHAN	 LL49 9YD
DCPS:3086335788	CANOLFAN Y W.I. BLAENAU FFESTINIOG, BLAENAU FFESTINIOG	 LL41 3DN
DCPS:2761155136	NEUADD GOFFA/MEMORIAL HALL, HARLECH	 LL46 2UA
DCPS:2254749993	NEUADD LLANBEDR, LLANBEDR	 LL45 2NW
DCPS:3320278519	YSGOL GYNRADD BRONYFOEL Y FRON, Y FRON	 LL54 7BB
DCPS:2768631042	YSGOL GYNRADD/PRIMARY SCHOOL TANYGRISIAU, TANYGRISIAU	 LL41 3SU
DCPS:2244728731	Y GANOLFAN LLANBERIS, LLANBERIS	 LL55 4TY
DCPS:3209745649	Y SEFYDLIAD COFFA LLANRUG MEMORIAL INSTITUTE, LLANRUG	 LL55 4BW
DCPS:3716655584	Y GANOLFAN ABERGYNOLWYN, ABERGYNOLWYN	 LL36 9YP
DCPS:1488095273	CANOLFAN GLASINFRYN, GLASINFRYN	 LL57 4UW
DCPS:3365641292	CAFFI GLANRAFON CAFE, GLANRAFON	 LL21 0HA
DCPS:2379827935	NEUADD GARN DOLBENMAEN, GARN DOLBENMAEN	 LL51 9SQ
DCPS:1454962709	FESTRI CAPEL BETHEL BORTH Y GEST, BORTH Y GEST	 LL49 9TP
DCPS:3605862876	CANOLFAN CEFNFAES, RHES MOSTYN, BETHESDA	 LL57 3AB
DCPS:1713748749	CANOLFAN GYMUNEDOL Y GARTH COMMUNITY CENTRE, ALLT GARTH HILL, BANGOR	 LL57 2SY
DCPS:2428916460	NEUADD/HALL FFESTINIOG, FFESTINIOG	 LL41 4PB
DCPS:1616381240	NEUADD Y PENTREF/VILLAGE HALL ARTHOG, ARTHOG	 LL39 1AX
DCPS:1575622942	YSGOL SANTES HELEN/ST. HELENS SCHOOL CAERNARFON, CAERNARFON	 LL55 1PF
DCPS:3022929939	CANOLFAN EDERN, EDERN	 LL53 8YU
DCPS:3050717676	NEUADD/HALL LLANFACHRETH, LLANFACHRETH	 LL40 2DY
DCPS:3808371427	NEUADD Y PENTREF RHIWLAS VILLAGE HALL, RHIWLAS	 LL57 4EP
DCPS:4270251589	YR INSTITIWT ABERDYFI INSTITUTE, ABERDYFI	 LL35 0LN
DCPS:3178122935	TYWYN BAPTIST CHURCH, STRYD FAWR/HIGH STREET, TYWYN	 LL36 9AF
DCPS:2062965977	LLYFRGELL CAERNARFON LIBRARY, ALLT PAFILIWN, CAERNARFON	 LL55 1AS
DCPS:3784534457	CANOLFAN PENNAL, PENNAL	 SY20 9DJ
DCPS:2772630415	NEUADD GOFFA MYNYDD LLANDYGAI, MYNYDD LLANDYGAI	 LL57 4LQ
DCPS:1431765095	Y GANOLFAN LLWYNGWRIL, LLWYNGWRIL	 LL37 2JA
DCPS:3517879627	NEUADD GOFFA/MEMORIAL HALL LLANLLYFNI, LLANLLYFNI	 LL54 6SL
DCPS:2544248543	CANOLFAN GYMDEITHASOL GOLAN, GOLAN	 LL51 9YY
DCPS:3549303200	NEUADD BENTREF CLYNNOG FAWR, CLYNNOG FAWR	 LL54 5PB
DCPS:2855946489	CANOLFAN HAMDDEN GLASLYN PORTHMADOG, PORTHMADOG	 LL49 9HX
DCPS:2916029173	CANOLFAN GYMDEITHASOL TREFOR, TREFOR	 LL54 5LB
DCPS:3654905783	NEUADD ABERERCH, ABERERCH	 LL53 6AZ
DCPS:3881676572	CANOLFAN PRENTEG, PRENTEG	 LL49 9SP
DCPS:1923965765	Y GANOLFAN PORTHMADOG, PORTHMADOG	 LL49 9AE
DCPS:2352291783	CAFFI HENFELIN, ABERGWYNGREGYN, LLANFAIRFECHAN	 LL33 0LP
DCPS:2391912500	Y GANOLFAN MORFA NEFYN, MORFA NEFYN	 LL53 6BW
DCPS:3253869403	NEUADD Y PENRHYN HALL, CITY COUNCIL OFFICES, FFORDD GWYNEDD, BANGOR, NODER:GORSAF NEWYDD, NOTE:NEW POLLING STATION	 LL57 1DT
DCPS:2217854397	NEUADD LLANBEDROG, LLANBEDROG	 LL53 7NY
DCPS:1328665772	YSGOL YR HENDRE, CAERNARFON, CAERNARFON	 LL55 2LY
DCPS:4237181137	AELWYD YR URDD BLAENAU FFESTINIOG, FFORDD NEWYDD, BLAENAU FFESTINIOG	 LL41 3TY
DCPS:3058688709	CANOLFAN GYMDEITHASOL YSGOL BRO PLENYDD Y FFOR, Y FFOR	 LL53 6UP
DCPS:3792912637	NEUADD BENTREF RHOSHIRWAUN, RHOSHIRWAUN	 LL53 8LA
DCPS:4268027999	CANOLFAN BRO TEGID, Y BALA	 LL23 7AG
DCPS:2668506158	NEUADD TALSARNAU, TALSARNAU	 LL47 6TA
DCPS:2409483136	FESTRI CAPEL BEREA EFAILNEWYDD, EFAILNEWYDD	 LL53 5TR
DCPS:3810126995	Woolwich Evangelical Church, between 131 & 143 Woodhill	 SE18 5HW
DCPS:2462654646	Cardwell Primary School, Frances Street	 SE18 5LP
DCPS:3695563131	St. Mary Magdalene School, Kingsman Street	 SE18 5PW
DCPS:1055805130	The Woolwich Centre, 35 Wellington Street	 SE18 6HQ
DCPS:3756493542	Berkeley Gallery, Greenwich Heritage Centre, Artillery Square	 SE18 4DX
DCPS:3077347599	Woolwich Adventure Play Centre, Pett Street	 SE18 5NZ
DCPS:2178272361	New Charlton Community Centre, 217 Maryon Road	 SE7 8DB
DCPS:2312656154	NEUADD EGLWYS GATHOLIG/CATHOLIC CHURCH HALL, PWLLHELI, FFORDD MELA, PWLLHELI	 LL53 5AP
DCPS:3059906016	NEUADD GYMUNED BEDDGELERT, BEDDGELERT	 LL55 4UY
DCPS:2649197620	YR INSTITIWT CORRIS  INSTITUTE, CORRIS	 SY20 9SH
DCPS:3664696471	CANOLFAN WAUNFAWR, WAUNFAWR	 LL55 4YY
DCPS:3063581671	EGLWYS HOLL SAINT CYMRU, HEOL MANOD, BLAENAU FFESTINIOG	 LL41 4AF
DCPS:2845415075	CANOLFAN BRO LLANWNDA, LLANWNDA, CAERNARFON	 LL54 5UG
DCPS:2430494678	CANOLFAN BONTNEWYDD, BONTNEWYDD	 LL55 2UF
DCPS:4180857461	TY ELIDIR, STRYD FAWR, DEINIOLEN	 LL55 3HR
DCPS:2576591097	LLYFRGELL RYDD/FREE LIBRARY, WTRA'R FELIN/MILL STREET, DOLGELLAU	 LL40 1EY
DCPS:2253378299	CANOLFAN BRYNCROES, BRYNCROES	 LL53 8EB
DCPS:1505768883	Y GANOLFAN PENTREFELIN, PENTREFELIN	 LL52 0PU
DCPS:1070734067	CANOLFAN GYMDEITHASOL TUDWEILIOG, TUDWEILIOG	 LL53 8NB
DCPS:2601797046	CABAN BRYNREFAIL, BRYNREFAIL	 LL55 3NR
DCPS:4281446808	NEUADD ABERSOCH, ABERSOCH	 LL53 7EA
DCPS:4025625677	NEUADD BENTREF ABERANGELL, ABERANGELL	 SY20 9QG
DCPS:1896755316	NEUADD Y PENTREF GROESLON VILLAGE HALL, GROESLON	 LL54 7DG
DCPS:3304434976	NEUADD GANLLWYD, GANLLWYD	 LL40 2TG
DCPS:3899943057	NEUADD GOFFA/MEMORIAL HALL LLANFAIR, LLANFAIR	 LL46 2SA
DCPS:1762020537	YSGOL GYNRADD CWM Y GLO, CWM Y GLO	 LL55 4DE
DCPS:3139041895	NEUADD GOFFA CRICCIETH, CRICCIETH	 LL52 0HB
DCPS:2255807665	FESTRI CAPEL PENCAENEWYDD, PENCAENEWYDD	 LL53 6RB
DCPS:1332489066	NEUADD GOFFA PENMORFA, PENMORFA	 LL49 9RT
DCPS:1077137633	NEUADD BENTREF LLANYSTUMDWY, LLANYSTUMDWY	 LL52 0SH
DCPS:2800677743	OAKELEY ARMS HOTEL, TAN Y BWLCH, MAENTWROG, BLAENAU FFESTINIOG	 LL41 3YU
DCPS:3125838561	CANOLFAN GYMDEITHASOL TALYSARN, TALYSARN	 LL54 6AB
DCPS:2000097553	FESTRI CAPEL HEBRON LLANGWNNADL, LLANGWNNADL	 LL53 8NR
DCPS:3192580816	CANOLFAN FRONDEG, YR ALA UCHAF, PWLLHELI	 LL53 5RE
DCPS:1595930184	NEUADD BRO DDERFEL, LLANDDERFEL	 LL23 7HR
DCPS:2610505001	NEUADD/HALL FAIRBOURNE, FAIRBOURNE	 LL38 2EQ
DCPS:2444299941	CLWB MOUNTAIN RANGERS, RHOSGADFAN	 LL54 7EY
DCPS:2353370091	FESTRI CAPEL RHYDBACH BOTWNNOG, BOTWNNOG	 LL53 8RF
DCPS:3958774527	CANOLFAN DEUNANT ABERDARON, ABERDARON	 LL53 8BP
DCPS:2869264716	CANOLFAN LLANENGAN, LLANENGAN	 LL53 7LL
DCPS:3735052143	PARC CARAFAN BRYN GLOCH, BETWS GARMON	 LL54 7YY
DCPS:1319969104	NEUADD GOFFA BETHEL, BETHEL	 LL55 1YE
DCPS:4152827828	NEUADD/HALL BRITHDIR, BRITHDIR	 LL40 2RT
DCPS:3598912214	YSGOL GYNRADD NEBO, NEBO	 LL54 6EE
DCPS:2341919576	NEUADD BENTREF LLANUWCHLLYN, LLANUWCHLLYN	 LL23 7TY
DCPS:2164955643	NEUADD/HALL LLANEGRYN, LLANEGRYN	 LL36 9TY
DCPS:4005904256	NEUADD Y PENTREF CARMEL, CARMEL	 LL54 7AA
DCPS:1397336946	NEUADD Y PENTREF LLANELLTYD, LLANELLTYD	 LL40 2TA
DCPS:2558569796	CLWB HIRAEL CLUB, STRYD AMBROSE STREET, BANGOR	 LL57 1DF
DCPS:3954053118	FESTRI CAPEL BETHLEHEM CHAPEL VESTRY TALYBONT, TAL Y BONT	 LL57 3YU
DCPS:2063723883	FESTRI CAPEL BRYNAERAU PONTLLYFNI, PONTLLYFNI	 LL54 5EP
DCPS:3536568431	GANOLFAN GYMDEITHASOL LLANNOR, LLANNOR	 LL53 8LJ
DCPS:3313370691	CANOLFAN Y CAPEL CAEATHRO, CAEATHRO	 LL55 2SS
DCPS:2819917169	CANOLFAN GYMDEITHASOL COED MAWR COMMUNITY CENTRE, BANGOR	 LL57 4TB
DCPS:1110503091	FESTRI CAPEL BALADEULYN CHAPEL VESTRY NANTLLE, NANTLLE	 LL54 6BL
DCPS:3708750070	YSGOLDY CAPEL Y MAES CAERNARFON, CAERNARFON	 LL55 2NB
DCPS:1570065610	YR INSTITIWT/THE INSTITUTE TREMADOG, TREMADOG	 LL49 9RB
DCPS:3734095824	CANOLFAN PENRALLT CENTRE, FFORDD CAERGYBI/HOLYHEAD ROAD, BANGOR, NODER: GORSAF NEWYDD, NOTE: NEW POLLING STATION	 LL57 2EU
DCPS:3334592105	Landfield Community Hall, Evering Road, London	
DCPS:2329325826	GORSAF GWYLWYR Y GLANNAU/COASTGUARD STATION  LLANDWROG, COASTGUARD STATION	 LL54 5SY
DCPS:1472835127	YSGOL GYNRADD Y FELINHELI, Y FELINHELI	 LL56 4TZ
DCPS:1708060709	NEUADD YR EGLWYS Y FELINHELI, Y FELINHELI	 LL56 4JJ
DCPS:3985625158	NEUADD GOFFA SARN, SARN	 LL53 8DU
DCPS:1679686156	CANOLFAN TY CEGIN COMMUNITY CENTRE, MAESGEIRCHEN, MAESGEIRCHEN	 LL57 1LR
DCPS:1135898556	CLWB PENSIYNWYR GLANADDA PENSIONERS CLUB, FFORDD AINON ROAD, BANGOR	 LL57 2UJ
DCPS:1649079527	YSGOL GYMUNED PENISARWAEN, PENISARWAEN	 LL55 3BW
DCPS:2014092972	NEUADD TALGAI  LLANDYGAI, LLANDYGAI	 LL57 4HU
DCPS:4138088303	THEATR Y DDRAIG / DRAGON THEATRE, JUBILEE ROAD, ABERMAW/BARMOUTH	 LL42 1EF
